"","cue","response","revision","kuperman_id","subtlex_id","study_id"
"5277","food","fries",NA,18700,3648,1
"5278","food","fruit",NA,18794,2387,1
"5279","food","fruits",NA,18803,8621,1
"5280","food","fuel",NA,18836,3860,1
"5281","food","fulfilling",NA,18850,11651,1
"5282","food","full",NA,18852,476,1
"5283","food","good",NA,19924,55,1
"5284","food","grandma",NA,20107,2084,1
"5285","food","grass",NA,20167,2929,1
"5286","food","great",NA,20243,171,1
"5287","food","green bean","green bean",NA,NA,1
"5288","food","gross",NA,20391,2725,1
"5289","food","gym",NA,20702,3009,1
"5290","food","hamburger",NA,20871,5321,1
"5291","food","happy",NA,21022,342,1
"5292","food","health",NA,21318,1407,1
"5293","food","healthy",NA,21323,1839,1
"5294","food","home",NA,21941,172,1
"5295","food","hot",NA,22207,492,1
"5296","food","hot dog","hot dog",NA,NA,1
"5297","food","hotdog",NA,22214,27071,1
"5298","food","hunger",NA,22431,5459,1
"5299","food","hungry",NA,22435,811,1
"5300","food","hunrgy","hungry",NA,NA,1
"5301","food","ice cream","ice cream",NA,NA,1
"5302","food","icecream",NA,22686,NA,1
"5303","food","ingridents","ingredients",NA,NA,1
"5304","food","italian",NA,NA,7244,1
"5305","food","kitchen",NA,25425,1071,1
"5306","food","lasagna",NA,25814,9934,1
"5307","food","lemonade",NA,26142,6327,1
"5308","food","life",NA,26316,158,1
"5309","food","lunch",NA,27051,755,1
"5310","food","macaroni",NA,27142,9547,1
"5311","food","make",NA,27320,87,1
"5312","food","mcdonald's","mcdonald's",NA,8528,1
"5313","food","mcdonalds","mcdonalds",NA,8528,1
"5314","food","meal",NA,27919,1741,1
"5315","food","meat",NA,27952,1463,1
"5316","food","messy",NA,28257,4650,1
"5317","food","microwave",NA,28398,6941,1
"5318","food","milk",NA,28500,1488,1
"5319","food","mom",NA,29044,503,1
"5320","food","money",NA,29070,327,1
"5321","food","mouth",NA,29410,676,1
"5322","food","movie",NA,29430,921,1
"5323","food","my plate","mcdonalds",NA,8528,1
"5324","food","nachos",NA,29774,18508,1
"5325","food","necessary",NA,29952,1144,1
"5326","food","necessity",NA,29959,8314,1
"5327","food","need",NA,29985,110,1
"5328","food","needed",NA,29986,659,1
"5329","food","new",NA,30156,186,1
"5330","food","nom",NA,30370,29797,1
"5331","food","noodle",NA,30500,8947,1
"5332","food","noodles",NA,30501,8629,1
"5333","food","nourish",NA,30606,24470,1
"5334","food","nourishment",NA,30609,14161,1
"5335","food","nuggets",NA,30665,15376,1
"5336","food","nutrients",NA,30729,20515,1
"5337","food","nutrition",NA,30730,15941,1
"5338","food","nutritious",NA,30733,16145,1
"5339","food","oatmeal",NA,30770,8361,1
"5340","food","old",NA,31065,222,1
"5341","food","orange",NA,31246,2473,1
"5342","food","oranges",NA,31248,10422,1
"5343","food","order",NA,31288,533,1
"5344","food","oreos","my plate",NA,8528,1
"5345","food","pantry",NA,32212,12035,1
"5346","food","parfait",NA,32373,35004,1
"5347","food","pasta",NA,32524,7752,1
"5348","food","pear",NA,32724,15750,1
"5349","food","peas",NA,32729,6985,1
"5350","food","pepperoni",NA,32950,10337,1
"5351","food","pie",NA,33523,2223,1
"5352","food","pizza",NA,33795,2116,1
"5353","food","plate",NA,33893,1958,1
"5354","food","plates",NA,33901,3358,1
"5355","food","plum",NA,34052,8893,1
"5356","food","pop tarts","pop tarts",NA,NA,1
"5357","food","popcorn",NA,34352,4562,1
"5358","food","pork",NA,34398,4486,1
"5359","food","potato",NA,34573,3879,1
"5360","food","potatoes",NA,34574,3709,1
"5361","food","queso","queso",NA,NA,1
"5362","food","rabbit",NA,36321,3434,1
"5363","food","ramen","ramen",NA,NA,1
"5364","food","recipe",NA,36971,4950,1
"5365","food","restaurant",NA,38271,1502,1
"5366","food","resturant","restaurant",NA,NA,1
"5367","food","ribs",NA,38665,4635,1
"5368","food","rice",NA,38666,3435,1
"5369","food","rude",NA,39166,2025,1
"5370","food","salad",NA,39408,2787,1
"5371","food","salmon",NA,39442,6503,1
"5372","food","same",NA,39487,232,1
"5373","food","sandwhich","sandwich",NA,NA,1
"5374","food","sandwich",NA,39545,2320,1
"5375","food","sandwitch","sandwich",NA,NA,1
"5376","food","satisfying",NA,39633,8449,1
"5377","food","sauce",NA,39642,3185,1
"5378","food","savory",NA,39690,31104,1
"5379","food","scarcity",NA,39784,35230,1
"5380","food","scary",NA,39803,1966,1
"5381","food","sea",NA,40198,1399,1
"5382","food","service",NA,40651,821,1
"5383","food","shelter",NA,40915,3964,1
"5384","food","shortage",NA,41101,8860,1
"5385","food","shrimp",NA,41215,5343,1
"5386","food","sick",NA,41294,528,1
"5387","food","smell",NA,42075,822,1
"5388","food","smells",NA,42081,1693,1
"5389","food","smelly",NA,42082,7052,1
"5390","food","smoothie",NA,42129,19830,1
"5391","food","snack",NA,42155,4179,1
"5392","food","snacks",NA,42158,7717,1
"5393","food","snadwiches","sandwich",NA,NA,1
"5394","food","soup",NA,42673,2284,1
"5395","food","spaghetti",NA,42749,6288,1
"5396","food","sphagetti","spaghetti",NA,NA,1
"5397","food","spices",NA,42961,14362,1
"5398","food","spicy",NA,42967,8067,1
"5399","food","spinach",NA,42996,10232,1
"5400","food","spoon",NA,43143,5018,1
"5401","food","starving",NA,43559,2380,1
"5402","food","steak",NA,43627,3057,1
"5403","food","stew",NA,43764,5906,1
"5404","food","sticky",NA,43790,5466,1
"5405","food","stomach",NA,43912,1531,1
"5406","food","stove",NA,44007,4852,1
"5407","food","strawberries",NA,44085,9248,1
"5408","food","strawberry",NA,44086,6925,1
"5409","food","sugar",NA,44615,1621,1
"5410","food","survival",NA,44992,3611,1
"5411","food","sushi",NA,45005,7589,1
"5412","food","sweet",NA,45127,569,1
"5413","food","sweets",NA,45142,9132,1
"5414","food","taco",NA,45393,9251,1
"5415","food","tacos",NA,45395,12955,1
"5416","food","taste",NA,45630,1063,1
"5417","food","tastes",NA,45636,3100,1
"5418","food","tasty",NA,45639,5204,1
"5419","food","toast",NA,46628,1671,1
"5420","food","together",NA,46665,249,1
"5421","food","trial",NA,47374,1887,1
"5422","food","truck",NA,47569,1251,1
"5423","food","tummy",NA,47680,7723,1
"5424","food","turkey",NA,47724,2837,1
"5425","food","uncrustables","uncrustables",NA,NA,1
"5426","food","variety",NA,49493,5244,1
"5427","food","vegetables",NA,49541,5071,1
"5428","food","veggie",NA,49548,20247,1
"5429","food","veggies",NA,49549,22976,1
"5430","food","walmart","walmart",NA,NA,1
"5431","food","warm",NA,50259,1035,1
"5432","food","waste",NA,50338,994,1
"5433","food","water",NA,50373,498,1
"5434","food","watermelon",NA,50395,12206,1
"5435","food","weight",NA,50557,1451,1
"5436","food","whataburger","whataburger",NA,NA,1
"5437","food","wine",NA,51009,1283,1
"5438","food","wings",NA,51029,2631,1
"5439","food","yogurt",NA,51586,11523,1
"5440","food","yum",NA,NA,10365,1
"5441","food","yummy",NA,51626,7123,1
"5442","food","yumyum","yum yum",NA,NA,1
"5443","give me five!","accomplish",NA,287,5105,1
"5444","give me five!","accomplished",NA,288,4184,1
"5445","give me five!","accomplishments",NA,292,11349,1
"5446","give me five!","achievement",NA,364,7087,1
"5447","give me five!","act",NA,439,662,1
"5448","give me five!","again",NA,852,135,1
"5449","give me five!","aggressive",NA,884,4399,1
"5450","give me five!","agree",NA,918,866,1
"5451","give me five!","all done","all done",NA,NA,1
"5452","give me five!","alright",NA,1226,2513,1
"5453","give me five!","appreciation",NA,1956,5439,1
"5454","give me five!","arm",NA,2144,1003,1
"5455","give me five!","arms",NA,2173,1030,1
"5456","give me five!","attention",NA,2591,680,1
"5457","give me five!","awesome",NA,2863,2046,1
"5458","give me five!","awsome","awesome",NA,NA,1
"5459","give me five!","baby",NA,2910,391,1
"5460","give me five!","ball",NA,3128,938,1
"5461","give me five!","bills",NA,4182,2298,1
"5462","give me five!","boom",NA,4999,2788,1
"5463","give me five!","boy",NA,5222,279,1
"5464","give me five!","break",NA,5370,397,1
"5465","give me five!","brother",NA,5624,536,1
"5466","give me five!","burpe","burpee",NA,NA,1
"5467","give me five!","burpees","burpees",NA,NA,1
"5468","give me five!","cards",NA,6663,1398,1
"5469","give me five!","catch",NA,6935,538,1
"5470","give me five!","celebrate",NA,7083,1837,1
"5471","give me five!","celebration",NA,7086,3655,1
"5472","give me five!","celebratory",NA,7088,29375,1
"5473","give me five!","champion",NA,7282,3097,1
"5474","give me five!","cheer",NA,7512,2349,1
"5475","give me five!","cheerful",NA,7514,7064,1
"5476","give me five!","cheerleader",NA,7519,6489,1
"5477","give me five!","cheers",NA,7522,2389,1
"5478","give me five!","child",NA,7615,666,1
"5479","give me five!","children",NA,7627,625,1
"5480","give me five!","clap",NA,8063,7301,1
"5481","give me five!","classroom",NA,8115,6955,1
"5482","give me five!","coach",NA,8401,2732,1
"5483","give me five!","collaboration",NA,8647,15492,1
"5484","give me five!","comfortable",NA,8818,1109,1
"5485","give me five!","command",NA,8834,1791,1
"5486","give me five!","commend",NA,8862,10382,1
"5487","give me five!","competition",NA,9029,2699,1
"5488","give me five!","congrats",NA,9427,10682,1
"5489","give me five!","congratulate",NA,9428,4554,1
"5490","give me five!","congratulations",NA,9433,873,1
"5491","give me five!","cool",NA,9952,555,1
"5492","give me five!","cool guy","cool guy",NA,NA,1
"5493","give me five!","cousin",NA,10423,1752,1
"5494","give me five!","dad",NA,11352,471,1
"5495","give me five!","dancing",NA,11416,1364,1
"5496","give me five!","dap",NA,NA,51728,1
"5497","give me five!","dog",NA,13806,670,1
"5498","give me five!","dollars",NA,13843,1092,1
"5499","give me five!","donuts",NA,13904,9984,1
"5500","give me five!","down low","down low",NA,NA,1
"5501","give me five!","duck",NA,14386,2412,1
"5502","give me five!","eight",NA,14871,745,1
"5503","give me five!","encourage",NA,15318,4944,1
"5504","give me five!","enthusiastic",NA,15588,8123,1
"5505","give me five!","ew",NA,NA,6099,1
"5506","give me five!","excited",NA,16200,1133,1
"5507","give me five!","excitement",NA,16201,3038,1
"5508","give me five!","exciting",NA,16205,1466,1
"5509","give me five!","excitment","excitement",NA,NA,1
"5510","give me five!","expertise",NA,16436,6656,1
"5511","give me five!","expression",NA,16521,2932,1
"5512","give me five!","extrovert",NA,16635,43110,1
"5513","give me five!","finger",NA,17450,1461,1
"5514","give me five!","fingers",NA,17461,1504,1
"5515","give me five!","fist",NA,17587,4721,1
"5516","give me five!","five",NA,17605,373,1
"5517","give me five!","five minutes","five minutes",NA,NA,1
"5518","give me five!","foot",NA,18158,947,1
"5519","give me five!","forever",NA,NA,735,1
"5520","give me five!","four",NA,18492,410,1
"5521","give me five!","freindly","friendly",NA,NA,1
"5522","give me five!","friend",NA,18691,274,1
"5523","give me five!","friendly",NA,18696,1848,1
"5524","give me five!","friends",NA,18697,345,1
"5525","give me five!","friendship",NA,18698,2225,1
"5526","give me five!","fun",NA,18878,444,1
"5527","give me five!","funny",NA,18927,441,1
"5528","give me five!","game",NA,19100,537,1
"5529","give me five!","germs",NA,19461,8796,1
"5530","give me five!","gesture",NA,19473,4406,1
"5531","give me five!","getting ready","getting ready",NA,NA,1
"5532","give me five!","give me five","give me five",NA,NA,1
"5533","give me five!","good",NA,19924,55,1
"5534","give me five!","good game","good game",NA,NA,1
"5535","give me five!","good job","good job",NA,NA,1
"5536","give me five!","goodjob","good job",NA,NA,1
"5537","give me five!","grass",NA,20167,2929,1
"5538","give me five!","great",NA,20243,171,1
"5539","give me five!","greet",NA,20271,5550,1
"5540","give me five!","greeting",NA,20275,7536,1
"5541","give me five!","gym",NA,20702,3009,1
"5542","give me five!","hand",NA,20895,340,1
"5543","give me five!","hand shake","handshake",NA,NA,1
"5544","give me five!","hands",NA,20960,394,1
"5545","give me five!","handshake",NA,20964,7855,1
"5546","give me five!","happiness",NA,21021,2113,1
"5547","give me five!","happy",NA,21022,342,1
"5548","give me five!","heads up","heads up",NA,NA,1
"5549","give me five!","hell ya","hell ya",NA,NA,1
"5550","give me five!","hello",NA,21476,253,1
"5551","give me five!","hey",NA,NA,166,1
"5552","give me five!","hi",NA,NA,296,1
"5553","give me five!","hifive","hi-five",NA,NA,1
"5554","give me five!","high",NA,21684,462,1
"5555","give me five!","high five","high five",NA,NA,1
"5556","give me five!","high fives","high five",NA,NA,1
"5557","give me five!","highfive","high five",NA,NA,1
"5558","give me five!","hit",NA,21809,390,1
"5559","give me five!","hooray",NA,22082,6911,1
"5560","give me five!","hours",NA,22240,417,1
"5561","give me five!","hugs",NA,22336,11894,1
"5562","give me five!","hurry",NA,22467,559,1
"5563","give me five!","hurts",NA,22476,1377,1
"5564","give me five!","hype",NA,22570,13015,1
"5565","give me five!","joy",NA,25053,1961,1
"5566","give me five!","jump",NA,25118,984,1
"5567","give me five!","jumping",NA,25122,2791,1
"5568","give me five!","jumping jacks","jumping jacks",NA,NA,1
"5569","give me five!","kid",NA,25305,445,1
"5570","give me five!","kiddy",NA,25313,25666,1
"5571","give me five!","kids",NA,25323,457,1
"5572","give me five!","kind",NA,25357,180,1
"5573","give me five!","knuckles",NA,25542,8263,1
"5574","give me five!","laps",NA,25776,8846,1
"5575","give me five!","laugh",NA,25873,1008,1
"5576","give me five!","lets go","lets go",NA,NA,1
"5577","give me five!","lines",NA,26453,1402,1
"5578","give me five!","loud",NA,26898,1289,1
"5579","give me five!","love",NA,26926,177,1
"5580","give me five!","low",NA,26946,953,1
"5581","give me five!","margaritas",NA,27593,13423,1
"5582","give me five!","meeting",NA,28032,615,1
"5583","give me five!","men",NA,28120,398,1
"5584","give me five!","middle",NA,28407,688,1
"5585","give me five!","military",NA,28496,1890,1
"5586","give me five!","minute",NA,28656,286,1
"5587","give me five!","minutes",NA,28660,372,1
"5588","give me five!","money",NA,29070,327,1
"5589","give me five!","motion",NA,29335,2642,1
"5590","give me five!","movement",NA,29425,2917,1
"5591","give me five!","nice",NA,30218,202,1
"5592","give me five!","no",NA,30327,20,1
"5593","give me five!","no lol","no lol",NA,NA,1
"5594","give me five!","noise",NA,30360,1498,1
"5595","give me five!","number",NA,30678,452,1
"5596","give me five!","ok",NA,31059,1104,1
"5597","give me five!","okay",NA,31061,265,1
"5598","give me five!","old man","old man",NA,NA,1
"5599","give me five!","one",NA,31114,37,1
"5600","give me five!","order",NA,31288,533,1
"5601","give me five!","palm",NA,32116,3515,1
"5602","give me five!","patience",NA,32591,2831,1
"5603","give me five!","pedophile",NA,32791,17905,1
"5604","give me five!","people",NA,32937,131,1
"5605","give me five!","perfect",NA,33001,521,1
"5606","give me five!","person",NA,33155,435,1
"5607","give me five!","phrase",NA,33431,4091,1
"5608","give me five!","pieces",NA,33526,1483,1
"5609","give me five!","pinky",NA,NA,11401,1
"5610","give me five!","player",NA,33927,1768,1
"5611","give me five!","praise",NA,34676,4829,1
"5612","give me five!","pressure",NA,34994,1177,1
"5613","give me five!","proud",NA,35614,764,1
"5614","give me five!","push ups","push ups",NA,NA,1
"5615","give me five!","pushup",NA,36020,36924,1
"5616","give me five!","pushups",NA,36021,18242,1
"5617","give me five!","quiet",NA,36242,651,1
"5618","give me five!","raised",NA,36484,1757,1
"5619","give me five!","regular show","regular show",NA,NA,1
"5620","give me five!","reward",NA,38599,2738,1
"5621","give me five!","rewarding",NA,38601,11139,1
"5622","give me five!","run",NA,39229,287,1
"5623","give me five!","rush",NA,39260,1516,1
"5624","give me five!","school",NA,39888,454,1
"5625","give me five!","seconds",NA,40292,969,1
"5626","give me five!","seven",NA,40688,725,1
"5627","give me five!","shake",NA,40762,1450,1
"5628","give me five!","side",NA,41311,434,1
"5629","give me five!","sike","sike",NA,NA,1
"5630","give me five!","silence",NA,41411,2028,1
"5631","give me five!","silent",NA,41417,2236,1
"5632","give me five!","silly",NA,41438,1051,1
"5633","give me five!","sit ups","sit ups",NA,NA,1
"5634","give me five!","six",NA,41580,472,1
"5635","give me five!","skin",NA,41664,1273,1
"5636","give me five!","slang",NA,41763,13878,1
"5637","give me five!","slap",NA,41767,3225,1
"5638","give me five!","slay",NA,41808,10585,1
"5639","give me five!","smack",NA,42039,3999,1
"5640","give me five!","smile",NA,42091,1099,1
"5641","give me five!","soccer",NA,42394,5148,1
"5642","give me five!","social",NA,42397,1634,1
"5643","give me five!","sound",NA,42659,504,1
"5644","give me five!","sport",NA,43155,2536,1
"5645","give me five!","sports",NA,43159,2087,1
"5646","give me five!","squats",NA,43303,31182,1
"5647","give me five!","start",NA,43544,262,1
"5648","give me five!","stop",NA,43948,174,1
"5649","give me five!","stranger",NA,44056,1849,1
"5650","give me five!","success",NA,44546,1815,1
"5651","give me five!","support",NA,44881,1176,1
"5652","give me five!","tailgate",NA,45426,24025,1
"5653","give me five!","take",NA,45450,63,1
"5654","give me five!","tap",NA,45561,3240,1
"5655","give me five!","teacher",NA,45696,1440,1
"5656","give me five!","team",NA,45709,762,1
"5657","give me five!","teamwork",NA,45717,10835,1
"5658","give me five!","thanks",NA,46100,197,1
"5659","give me five!","theater",NA,46112,2755,1
"5660","give me five!","three",NA,46295,221,1
"5661","give me five!","tierd","tired",NA,NA,1
"5662","give me five!","time",NA,46498,57,1
"5663","give me five!","toddler",NA,46647,18299,1
"5664","give me five!","together",NA,46665,249,1
"5665","give me five!","too slow","too slow",NA,NA,1
"5666","give me five!","touch",NA,46895,511,1
"5667","give me five!","touching",NA,46903,2355,1
"5668","give me five!","train",NA,47049,1111,1
"5669","give me five!","two",NA,47856,123,1
"5670","give me five!","up",NA,49154,38,1
"5671","give me five!","up high","up high",NA,NA,1
"5672","give me five!","up top","up top",NA,NA,1
"5673","give me five!","wait",NA,50137,152,1
"5674","give me five!","waiting",NA,50141,402,1
"5675","give me five!","wassup","wassup",NA,NA,1
"5676","give me five!","weird",NA,50568,771,1
"5677","give me five!","what",NA,50650,15,1
"5678","give me five!","whoohoo","whoohoo",NA,NA,1
"5679","give me five!","win",NA,50959,723,1
"5680","give me five!","winner",NA,51042,1974,1
"5681","give me five!","woah","woah",NA,NA,1
"5682","give me five!","wooo","wooo",NA,NA,1
"5683","give me five!","woooo","woooo",NA,NA,1
"5684","give me five!","words",NA,51262,614,1
"5685","give me five!","work",NA,51266,154,1
"5686","give me five!","working",NA,51286,358,1
"5687","give me five!","yay",NA,NA,5661,1
"5688","give me five!","yea man","yea man",NA,NA,1
"5689","give me five!","yeah",NA,NA,144,1
"5690","give me five!","yes",NA,51564,100,1
"5691","give me five!","yessir","yessir",NA,NA,1
"5692","grandpa","abuelo","abuelo",NA,NA,1
"5693","grandpa","age",NA,857,795,1
"5694","grandpa","alive",NA,1106,543,1
"5695","grandpa","alone",NA,1206,304,1
"5696","grandpa","angel",NA,1533,1650,1
"5697","grandpa","angry",NA,1557,1046,1
"5698","grandpa","aunt",NA,2678,1900,1
"5699","grandpa","baby",NA,2910,391,1
"5700","grandpa","bald",NA,3109,4290,1
"5701","grandpa","barry",NA,NA,4974,1
"5702","grandpa","bear",NA,3622,1297,1
"5703","grandpa","beard",NA,3624,3751,1
"5704","grandpa","blue",NA,4676,797,1
"5705","grandpa","boots",NA,5041,2735,1
"5706","grandpa","boy",NA,5222,279,1
