"","id","cue_id","response_id","response","cue","revision","subtlex_id","kuperman_id"
"23428",11590,58,3532,"owl","who",NA,7830,31929
"23429",11591,58,3533,"owls","who",NA,15947,31931
"23430",11592,58,3644,"people","who",NA,131,32937
"23431",11593,58,3658,"perosn","who","person",435,33155
"23432",11594,58,3659,"person","who",NA,435,33155
"23433",11595,58,3727,"place","who",NA,182,33805
"23434",11596,58,3954,"q","who",NA,4297,NA
"23435",11597,58,3957,"quality","who",NA,2342,36133
"23436",11598,58,3965,"question","who",NA,449,36207
"23437",11599,58,3966,"questioning","who",NA,3495,36211
"23438",11600,58,3967,"questionmark","who","question",449,36207
"23439",11601,58,3968,"questions","who",NA,645,36214
"23440",11602,58,3997,"random","who",NA,3894,36540
"23441",11603,58,4026,"reason","who",NA,421,36834
"23442",11604,58,4222,"rude","who",NA,2025,39166
"23443",11605,58,4248,"saints","who",NA,7924,39401
"23444",11606,58,4285,"says","who",NA,302,39713
"23445",11607,58,4389,"she","who",NA,104,40865
"23446",11608,58,4616,"someone","who",NA,230,42547
"23447",11609,58,4637,"sound","who",NA,504,42659
"23448",11610,58,4810,"stop","who",NA,174,43948
"23449",11611,58,4818,"story","who",NA,487,43991
"23450",11612,58,4826,"stranger","who",NA,1849,44056
"23451",11613,58,4880,"subject","who",NA,1388,44382
"23452",11614,58,4889,"suess","who","suess",NA,NA
"23453",11615,58,4928,"suspect","who",NA,1449,45006
"23454",11616,58,4974,"talking","who",NA,217,45483
"23455",11617,58,5007,"teacher","who",NA,1440,45696
"23456",11618,58,5049,"that","who",NA,14,46103
"23457",11619,58,5063,"them","who",NA,96,46127
"23458",11620,58,5066,"there","who",NA,24,46158
"23459",11621,58,5070,"they","who",NA,49,46188
"23460",11622,58,5076,"thing","who",NA,114,46214
"23461",11623,58,5078,"think","who",NA,62,46222
"23462",11624,58,5081,"this","who",NA,19,46244
"23463",11625,58,5155,"together","who",NA,249,46665
"23464",11626,58,5247,"trouble","who",NA,425,47539
"23465",11627,58,5342,"unknown","who",NA,2769,48654
"23466",11628,58,5357,"unsure","who",NA,14871,49022
"23467",11629,58,5363,"up","who",NA,38,49154
"23468",11630,58,5378,"us","who",NA,90,49281
"23469",11631,58,5421,"ville","who",NA,21956,NA
"23470",11632,58,5432,"w","who",NA,3161,NA
"23471",11633,58,5463,"wants","who",NA,294,50227
"23472",11634,58,5474,"was","who",NA,39,50304
"23473",11635,58,5494,"we","who",NA,21,50446
"23474",11636,58,5517,"went","who",NA,234,50604
"23475",11637,58,5518,"were","who",NA,81,50606
"23476",11638,58,5526,"what","who",NA,15,50650
"23477",11639,58,5532,"when","who",NA,56,50683
"23478",11640,58,5533,"when where why","who","when where why",NA,NA
"23479",11641,58,5534,"where","who",NA,74,50686
"23480",11642,58,5537,"which","who",NA,238,50700
"23481",11643,58,5552,"who","who",NA,54,50813
"23482",11644,58,5553,"who are you","who","who are you",NA,NA
"23483",11645,58,5554,"who's","who","who's",NA,NA
"23484",11646,58,5561,"whom","who",NA,1496,50827
"23485",11647,58,5562,"whomst","who","whom",1496,50827
"23486",11648,58,5566,"whose","who",NA,862,NA
"23487",11649,58,5567,"whoville","who","whoville",NA,NA
"23488",11650,58,5568,"why","who",NA,64,50852
"23489",11651,58,5602,"with","who",NA,27,51112
"23490",11652,58,5613,"wonder","who",NA,570,51191
"23491",11653,58,5657,"ya mama","who","ya mama",NA,NA
"23492",11654,58,5679,"you","who",NA,4,51598
"23493",11655,58,5682,"your","who",NA,35,51607
"23494",11656,59,129,"amrillo","yellow","amarillo",26784,NA
"23495",11657,59,151,"annoying","yellow",NA,3389,1620
"23496",11658,59,206,"asian","yellow",NA,6249,NA
"23497",11659,59,304,"balck","yellow","black",640,4353
"23498",11660,59,307,"ball","yellow",NA,938,3128
"23499",11661,59,322,"banana","yellow",NA,4372,3185
"23500",11662,59,324,"bananas","yellow",NA,6679,3186
"23501",11663,59,325,"bananna","yellow","banana",4372,3185
"23502",11664,59,334,"bannana","yellow","banana",4372,3185
"23503",11665,59,344,"bark","yellow",NA,5990,3354
"23504",11666,59,392,"bee","yellow",NA,5304,3718
"23505",11667,59,396,"beer","yellow",NA,1078,3741
"23506",11668,59,445,"bight","yellow",NA,39722,4122
"23507",11669,59,446,"bike","yellow",NA,2823,4136
"23508",11670,59,457,"bird","yellow",NA,1560,4269
"23509",11671,59,458,"birds","yellow",NA,2339,4281
"23510",11672,59,467,"black","yellow",NA,640,4353
"23511",11673,59,475,"blanket","yellow",NA,3234,4421
"23512",11674,59,495,"blue","yellow",NA,797,4676
"23513",11675,59,536,"book","yellow",NA,634,4966
"23514",11676,59,544,"boots","yellow",NA,2735,5041
"23515",11677,59,570,"bows","yellow",NA,10921,5207
"23516",11678,59,609,"brick","yellow",NA,5208,5451
"23517",11679,59,617,"bright","yellow",NA,1356,5497
"23518",11680,59,639,"brown","yellow",NA,1457,5635
"23519",11681,59,654,"buck","yellow",NA,2426,5701
"23520",11682,59,686,"bus","yellow",NA,1261,6014
"23521",11683,59,692,"butter","yellow",NA,2507,6087
"23522",11684,59,694,"butterflies","yellow",NA,10523,6094
"23523",11685,59,709,"cab","yellow",NA,1883,6161
"23524",11686,59,721,"cake","yellow",NA,1557,6261
"23525",11687,59,756,"candy","yellow",NA,1990,6447
"23526",11688,59,775,"car","yellow",NA,381,6602
"23527",11689,59,820,"cat","yellow",NA,1371,6891
"23528",11690,59,834,"caution","yellow",NA,5643,7029
"23529",11691,59,879,"chartuese","yellow","chartreuse",28422,7413
"23530",11692,59,893,"cheerful","yellow",NA,7064,7514
"23531",11693,59,895,"cheese","yellow",NA,1638,7524
"23532",11694,59,909,"chick","yellow",NA,2333,7592
"23533",11695,59,911,"chicken","yellow",NA,1236,7595
"23534",11696,59,931,"chips","yellow",NA,2994,7674
"23535",11697,59,951,"chris","yellow","chris",NA,NA
"23536",11698,59,994,"clothes","yellow",NA,721,8317
"23537",11699,59,1011,"coat","yellow",NA,1480,8435
"23538",11700,59,1035,"cold play","yellow","cold play",NA,NA
"23539",11701,59,1037,"coldplay","yellow","coldplay",NA,NA
"23540",11702,59,1046,"color","yellow",NA,1385,8739
"23541",11703,59,1048,"colorful","yellow",NA,7446,8747
"23542",11704,59,1050,"colors","yellow",NA,3693,8753
"23543",11705,59,1146,"cool","yellow",NA,555,9952
"23544",11706,59,1157,"corn","yellow",NA,3719,10080
"23545",11707,59,1207,"crayon","yellow",NA,23664,10633
"23546",11708,59,1306,"dainty","yellow",NA,16071,11370
"23547",11709,59,1308,"daisy","yellow",NA,6629,11379
"23548",11710,59,1318,"dandelion","yellow",NA,30502,11417
"23549",11711,59,1324,"dark","yellow",NA,758,11450
"23550",11712,59,1428,"dirt","yellow",NA,2176,13045
"23551",11713,59,1478,"dog","yellow",NA,670,13806
"23552",11714,59,1525,"dress","yellow",NA,881,14216
"23553",11715,59,1550,"duck","yellow",NA,2412,14386
"23554",11716,59,1551,"ducks","yellow",NA,6138,14393
"23555",11717,59,1576,"e","yellow",NA,1462,NA
"23556",11718,59,1589,"easter","yellow",NA,5670,NA
"23557",11719,59,1604,"eggs","yellow",NA,1649,14846
"23558",11720,59,1697,"ew","yellow",NA,6099,NA
"23559",11721,59,1853,"fish","yellow",NA,1138,17550
"23560",11722,59,1890,"flower","yellow",NA,2645,17965
"23561",11723,59,1891,"flowers","yellow",NA,1425,17972
"23562",11724,59,1896,"fly","yellow",NA,910,18039
"23563",11725,59,1905,"folder","yellow",NA,13010,18100
"23564",11726,59,1991,"fruit","yellow",NA,2387,18794
"23565",11727,59,2000,"fun","yellow",NA,444,18878
"23566",11728,59,2116,"god","yellow",NA,219,19848
"23567",11729,59,2120,"gold","yellow",NA,1271,19885
"23568",11730,59,2122,"golden","yellow",NA,2293,19891
"23569",11731,59,2123,"golden retriever","yellow","golden retriever",NA,NA
"23570",11732,59,2182,"green","yellow",NA,1021,20255
"23571",11733,59,2183,"greenish","yellow",NA,34589,20266
"23572",11734,59,2248,"hair","yellow",NA,562,20778
"23573",11735,59,2288,"happiness","yellow",NA,2113,21021
"23574",11736,59,2289,"happy","yellow",NA,342,21022
"23575",11737,59,2302,"hat","yellow",NA,1126,21156
"23576",11738,59,2343,"hello","yellow",NA,253,21476
"23577",11739,59,2372,"highligher","yellow","highlighter",38282,21704
"23578",11740,59,2374,"highlighter","yellow",NA,38282,21704
"23579",11741,59,2390,"history","yellow",NA,817,21806
"23580",11742,59,2414,"honey","yellow",NA,494,22013
"23581",11743,59,2443,"hot","yellow",NA,492,22207
"23582",11744,59,2612,"jacket","yellow",NA,1874,24752
"23583",11745,59,2625,"jello","yellow",NA,27115,NA
"23584",11746,59,2656,"joy","yellow",NA,1961,25053
"23585",11747,59,2659,"juice","yellow",NA,2138,25093
"23586",11748,59,2739,"l","yellow",NA,1129,NA
"23587",11749,59,2812,"lemon","yellow",NA,4203,26141
"23588",11750,59,2828,"letters","yellow",NA,1764,26211
"23589",11751,59,2844,"light","yellow",NA,520,26354
"23590",11752,59,2849,"lightning","yellow",NA,4090,26373
"23591",11753,59,2850,"lights","yellow",NA,1136,26374
"23592",11754,59,2944,"low","yellow",NA,953,26946
"23594",11756,59,3074,"mellow","yellow",NA,8478,28068
"23595",11757,59,3115,"milkshake","yellow",NA,17624,28507
"23596",11758,59,3127,"minion","yellow",NA,23859,28618
"23597",11759,59,3165,"money","yellow",NA,327,29070
"23598",11760,59,3234,"mustard","yellow",NA,5615,29673
"23599",11761,59,3250,"nacho cheese","yellow","cheese",1638,7524
"23600",11762,59,3300,"neon","yellow",NA,11319,30053
"23601",11763,59,3323,"nice","yellow",NA,202,30218
"23602",11764,59,3386,"notecard","yellow","notecard",NA,NA
"23603",11765,59,3490,"orange","yellow",NA,2473,31246
"23604",11766,59,3517,"outside","yellow",NA,463,31585
"23605",11767,59,3549,"paint","yellow",NA,1778,32056
"23606",11768,59,3594,"pastel","yellow",NA,29838,32530
"23607",11769,59,3629,"pee","yellow",NA,2938,32795
"23608",11770,59,3635,"pencil","yellow",NA,3815,32864
"23609",11771,59,3637,"pencil color","yellow","pencil",3815,32864
"23610",11772,59,3644,"people","yellow",NA,131,32937
"23611",11773,59,3701,"pikachu","yellow","pikachu",NA,NA
"23612",11774,59,3703,"pillow","yellow",NA,3399,33605
"23613",11775,59,3709,"pineapple","yellow",NA,11133,33643
"23614",11776,59,3713,"pink","yellow",NA,2179,33663
"23615",11777,59,3779,"pollen","yellow",NA,15956,34227
"23616",11778,59,3864,"pretty","yellow",NA,261,35047
"23617",11779,59,3875,"primary","yellow",NA,4394,35108
"23618",11780,59,3941,"purple","yellow",NA,3604,35973
"23619",11781,59,3945,"purse","yellow",NA,2512,35987
"23620",11782,59,3979,"race","yellow",NA,1612,36328
"23621",11783,59,3989,"rain jacket","yellow","jacket",1874,24752
"23622",11784,59,3990,"rainbow","yellow",NA,5538,36465
"23623",11785,59,3992,"raincoat","yellow",NA,12165,36467
"23624",11786,59,4001,"rapunzel","yellow","rapunzel",NA,NA
"23625",11787,59,4046,"red","yellow",NA,672,37153
"23626",11788,59,4170,"road","yellow",NA,728,38859
"23627",11789,59,4240,"sad","yellow",NA,968,39332
"23628",11790,59,4306,"school","yellow",NA,454,39888
"23630",11792,59,4407,"shirt","yellow",NA,1359,41013
"23631",11793,59,4445,"sick","yellow",NA,528,41294
"23632",11794,59,4533,"slow","yellow",NA,828,41982
"23633",11795,59,4549,"smile","yellow",NA,1099,42091
"23634",11796,59,4551,"smiley face","yellow","smiley face",NA,NA
"23635",11797,59,4691,"spongebob","yellow","spongebob",NA,NA
"23636",11798,59,4714,"squash","yellow",NA,7029,43297
"23637",11799,59,4734,"stained","yellow",NA,12182,43429
"23638",11800,59,4754,"star","yellow",NA,1067,43515
"23639",11801,59,4761,"stars","yellow",NA,1445,43542
"23640",11802,59,4805,"stone","yellow",NA,1933,43923
"23641",11803,59,4836,"street","yellow",NA,594,44109
"23642",11804,59,4851,"stripes","yellow",NA,6696,44188
"23643",11805,59,4853,"strips","yellow",NA,12441,44195
"23644",11806,59,4881,"submarine","yellow",NA,7718,44410
"23645",11807,59,4894,"summer","yellow",NA,1195,44688
"23646",11808,59,4895,"sun","yellow",NA,996,44708
"23647",11809,59,4897,"sunflower","yellow",NA,21902,44737
"23648",11810,59,4898,"sunflowers","yellow",NA,25934,44738
"23649",11811,59,4900,"sunlight","yellow",NA,6869,44747
"23650",11812,59,4901,"sunny","yellow",NA,4758,44752
"23651",11813,59,4903,"sunset","yellow",NA,3966,44761
"23652",11814,59,4904,"sunshine","yellow",NA,3748,44763
"23653",11815,59,4988,"tape","yellow",NA,1306,45562
"23654",11816,59,5000,"taxi","yellow",NA,2533,45677
"23655",11817,59,5020,"teeth","yellow",NA,1198,45795
"23656",11818,59,5023,"telitubbies","yellow","telitubbies",NA,NA
"23657",11819,59,5033,"tennis","yellow",NA,3726,45944
"23658",11820,59,5093,"three","yellow",NA,221,46295
"23659",11821,59,5115,"tiger","yellow",NA,3479,46461
"23660",11822,59,5207,"traffic light","yellow","traffic light",NA,NA
"23661",11823,59,5224,"trash","yellow",NA,2197,47250
"23662",11824,59,5251,"truck","yellow",NA,1251,47569
"23663",11825,59,5263,"tulips","yellow",NA,16226,47665
"23664",11826,59,5293,"ugly","yellow",NA,1336,47909
"23665",11827,59,5298,"umbrella","yellow",NA,5970,47939
"23666",11828,59,5369,"uplifting","yellow",NA,18004,49182
"23667",11829,59,5377,"urine","yellow",NA,5695,49271
"23668",11830,59,5410,"vibrant","yellow",NA,14707,49732
"23669",11831,59,5431,"vw beetle","yellow","vw beetle",NA,NA
"23670",11832,59,5432,"w","yellow",NA,3161,NA
"23671",11833,59,5452,"wall","yellow",NA,918,50175
"23672",11834,59,5468,"warm","yellow",NA,1035,50259
"23673",11835,59,5546,"white","yellow",NA,604,50782
"23674",11836,59,5655,"y","yellow",NA,1446,NA
"23675",11837,59,5665,"ye","yellow",NA,4622,NA
"23676",11838,59,5670,"yellow","yellow",NA,1792,51546
"23677",11839,60,25,"abuse","zoo",NA,3674,191
"23678",11840,60,48,"activity","zoo",NA,3058,459
"23679",11841,60,67,"africa","zoo",NA,3577,NA
"23680",11842,60,126,"amimal","zoo","animal",1380,1565
"23681",11843,60,130,"amusement","zoo",NA,7505,1423
"23682",11844,60,142,"aniamls","zoo","animals",1630,1567
"23683",11845,60,143,"animal","zoo",NA,1380,1565
"23684",11846,60,144,"animals","zoo",NA,1630,1567
"23685",11847,60,145,"aninmal","zoo","animal",1380,1565
"23686",11848,60,167,"ape","zoo",NA,6733,1818
"23687",11849,60,196,"arrest","zoo",NA,1151,2206
"23688",11850,60,229,"attention","zoo",NA,680,2591
"23689",11851,60,233,"attraction","zoo",NA,5107,2614
"23690",11852,60,237,"audobon","zoo","audubon",34071,NA
"23691",11853,60,239,"audubon","zoo",NA,34071,NA
"23692",11854,60,282,"bad","zoo",NA,188,3036
"23693",11855,60,286,"bad smell","zoo","bad smell",NA,NA
"23694",11856,60,381,"bear","zoo",NA,1297,3622
"23695",11857,60,383,"bears","zoo",NA,4241,3636
"23696",11858,60,457,"bird","zoo",NA,1560,4269
"23697",11859,60,458,"birds","zoo",NA,2339,4281
"23698",11860,60,495,"blue","zoo",NA,797,4676
"23699",11861,60,532,"boo","zoo",NA,4627,4948
"23700",11862,60,547,"boring","zoo",NA,1801,5080
"23701",11863,60,633,"bronx","zoo",NA,6806,NA
"23702",11864,60,666,"bugs","zoo",NA,3618,5783
"23703",11865,60,668,"building","zoo",NA,818,5787
"23704",11866,60,688,"busy","zoo",NA,638,6067
"23705",11867,60,717,"cage","zoo",NA,2874,6249
"23706",11868,60,718,"caged","zoo",NA,12104,NA
"23707",11869,60,719,"cages","zoo",NA,9837,6250
"23708",11870,60,737,"camel","zoo",NA,7768,6357
"23709",11871,60,756,"candy","zoo",NA,1990,6447
"23710",11872,60,774,"captive","zoo",NA,9715,6592
"23711",11873,60,924,"children","zoo",NA,625,7627
"23712",11874,60,959,"churro","zoo",NA,42596,NA
"23713",11875,60,971,"city","zoo",NA,611,7991
"23714",11876,60,1040,"collection","zoo",NA,2520,8683
"23715",11877,60,1137,"conversations","zoo",NA,5223,9889
"23716",11878,60,1146,"cool","zoo",NA,555,9952
"23717",11879,60,1182,"cow","zoo",NA,2364,10459
"23718",11880,60,1194,"crackers","zoo",NA,6786,10525
"23719",11881,60,1208,"crazy","zoo",NA,395,10642
"23720",11882,60,1215,"creature","zoo",NA,2558,10673
"23721",11883,60,1241,"crowd","zoo",NA,1517,10909
"23722",11884,60,1242,"crowded","zoo",NA,3858,10910
"23723",11885,60,1275,"cups","zoo",NA,5224,11138
"23724",11886,60,1295,"cute","zoo",NA,804,11260
"23725",11887,60,1321,"dangerous","zoo",NA,829,11428
"23726",11888,60,1406,"different","zoo",NA,416,12835
"23727",11889,60,1429,"dirty","zoo",NA,943,13051
"23728",11890,60,1579,"eagle","zoo",NA,4891,14590
"23729",11891,60,1591,"eat","zoo",NA,420,14671
"23730",11892,60,1597,"education","zoo",NA,2477,14779
"23731",11893,60,1598,"educational","zoo",NA,7667,14780
"23732",11894,60,1617,"elefant","zoo","elephant",4505,14983
"23733",11895,60,1619,"elephant","zoo",NA,4505,14983
"23734",11896,60,1620,"elephants","zoo",NA,8616,14985
"23735",11897,60,1644,"enclosure","zoo",NA,25525,15303
"23736",11898,60,1645,"enclosures","zoo",NA,46785,15304
"23737",11899,60,1646,"enclousure","zoo","enclosure",25525,15303
"23738",11900,60,1666,"entretaining","zoo","entertaining",5138,15579
"23739",11901,60,1683,"eulogist","zoo","zoologist",32593,51702
"23740",11902,60,1714,"exhibit","zoo",NA,5431,16304
"23741",11903,60,1715,"exhibits","zoo",NA,13267,16314
"23742",11904,60,1721,"exotic","zoo",NA,5153,16368
"23743",11905,60,1724,"expensive","zoo",NA,1664,16422
"23744",11906,60,1763,"families","zoo",NA,2146,16851
"23745",11907,60,1764,"family","zoo",NA,362,16852
"23746",11908,60,1795,"feed","zoo",NA,1313,17106
"23747",11909,60,1813,"fence","zoo",NA,2920,17171
"23748",11910,60,1853,"fish","zoo",NA,1138,17550
"23749",11911,60,1863,"flamingo","zoo",NA,16826,17684
"23750",11912,60,1864,"flamingos","zoo",NA,26290,17686
"23751",11913,60,1908,"food","zoo",NA,566,18142
"23752",11914,60,1981,"frog","zoo",NA,4999,18744
"23753",11915,60,2000,"fun","zoo",NA,444,18878
"23754",11916,60,2044,"gate","zoo",NA,1991,19233
"23755",11917,60,2047,"gathering","zoo",NA,4493,NA
"23756",11918,60,2079,"gifarre","zoo","giraffe",13544,19575
"23757",11919,60,2081,"gift shop","zoo","shop",1209,41077
"23758",11920,60,2087,"giraffe","zoo",NA,13544,19575
"23759",11921,60,2088,"giraffee","zoo","giraffe",13544,19575
"23760",11922,60,2089,"giraffes","zoo",NA,24328,19576
"23761",11923,60,2109,"glue","zoo",NA,5732,19765
"23762",11924,60,2114,"goat","zoo",NA,4250,19821
"23763",11925,60,2143,"gorilla","zoo",NA,7186,19979
"23764",11926,60,2144,"gorillas","zoo",NA,13958,19980
"23765",11927,60,2204,"gross","zoo",NA,2725,20391
"23766",11928,60,2210,"groups","zoo",NA,4081,20433
"23767",11929,60,2241,"habitat","zoo",NA,11464,20736
"23768",11930,60,2242,"habitats","zoo",NA,33142,20738
"23769",11931,60,2289,"happy","zoo",NA,342,21022
"23770",11932,60,2303,"hate","zoo",NA,428,21171
"23771",11933,60,2332,"heat","zoo",NA,1433,21375
"23772",11934,60,2387,"hippo","zoo",NA,16853,21773
"23773",11935,60,2435,"horse","zoo",NA,1231,22147
"23774",11936,60,2441,"hostage","zoo",NA,4108,22192
"23775",11937,60,2443,"hot","zoo",NA,492,22207
"23776",11938,60,2463,"humid","zoo",NA,17087,22378
"23778",11940,60,2488,"icecream","zoo",NA,NA,22686
"23779",11941,60,2558,"insects","zoo",NA,9383,23975
